reading_id,sensor_id,value,recorded_at,sensor_type
2310,3,16.6875,2025-01-02 00:42:07.58621,Temp
2311,4,7.885019779205322,2025-01-02 00:42:07.830037,PH
2312,5,1085.8643798828125,2025-01-02 00:42:08.186238,TDS
2313,3,16.75,2025-01-02 00:52:08.760208,Temp
2314,4,7.886459827423096,2025-01-02 00:52:09.215942,PH
2315,5,1077.453125,2025-01-02 00:52:09.460695,TDS
2316,3,16.75,2025-01-02 01:02:10.054705,Temp
2317,4,7.89869499206543,2025-01-02 01:02:10.329385,PH
2318,5,1087.2720947265625,2025-01-02 01:02:10.708948,TDS
2319,3,16.75,2025-01-02 01:12:11.122395,Temp
2320,4,7.901034355163574,2025-01-02 01:12:11.351586,PH
2321,5,1040.34423828125,2025-01-02 01:12:11.585611,TDS
2322,3,16.6875,2025-01-02 01:22:12.298892,Temp
2323,4,7.8952765464782715,2025-01-02 01:22:12.620875,PH
2324,5,1092.2125244140625,2025-01-02 01:22:12.904966,TDS
2325,3,16.6875,2025-01-02 01:32:13.410864,Temp
2326,4,7.892847061157227,2025-01-02 01:32:13.750662,PH
2327,5,1069.7958984375,2025-01-02 01:32:14.02969,TDS
2328,3,16.75,2025-01-02 01:42:14.550414,Temp
2329,4,7.8916778564453125,2025-01-02 01:42:14.808481,PH
2330,5,1081.6512451171875,2025-01-02 01:42:15.073871,TDS
2331,3,16.75,2025-01-02 01:52:15.738044,Temp
2332,4,7.884570598602295,2025-01-02 01:52:16.148346,PH
2333,5,1076.05712890625,2025-01-02 01:52:16.448122,TDS
2334,3,16.75,2025-01-02 02:02:16.884251,Temp
2335,4,7.885379791259766,2025-01-02 02:02:17.132584,PH
2336,5,1089.386962890625,2025-01-02 02:02:17.39183,TDS
2337,3,16.75,2025-01-02 02:12:18.018193,Temp
2338,4,7.885379791259766,2025-01-02 02:12:18.256705,PH
2339,5,1067.0240478515625,2025-01-02 02:12:18.506731,TDS
2340,3,16.75,2025-01-02 02:22:19.068611,Temp
2341,4,7.887089252471924,2025-01-02 02:22:19.515279,PH
2342,5,1070.489990234375,2025-01-02 02:22:19.760053,TDS
2343,3,16.75,2025-01-02 02:32:20.19788,Temp
2344,4,7.6595587730407715,2025-01-02 02:32:20.448387,PH
2345,5,1078.8507080078125,2025-01-02 02:32:20.699244,TDS
2346,3,16.75,2025-01-02 02:42:21.243772,Temp
2347,4,7.65290117263794,2025-01-02 02:42:21.704807,PH
2348,5,1067.7164306640625,2025-01-02 02:42:22.201369,TDS
2349,3,16.6875,2025-01-02 02:52:22.435216,Temp
2350,4,7.657130241394043,2025-01-02 02:52:22.763365,PH
2351,5,1093.6278076171875,2025-01-02 02:52:23.196414,TDS
2352,3,16.75,2025-01-02 03:02:23.628635,Temp
2353,4,7.647143363952637,2025-01-02 03:02:23.925259,PH
2354,5,1059.435546875,2025-01-02 03:02:24.338807,TDS
2355,3,16.75,2025-01-02 03:12:24.710967,Temp
2356,4,7.638596534729004,2025-01-02 03:12:25.016653,PH
2357,5,1082.3524169921875,2025-01-02 03:12:25.423002,TDS
2358,3,16.75,2025-01-02 03:22:25.861834,Temp
2359,4,7.628429889678955,2025-01-02 03:22:26.106618,PH
2360,5,1080.9505615234375,2025-01-02 03:22:26.470017,TDS
2361,3,16.6875,2025-01-02 03:32:27.03305,Temp
2362,4,7.627710342407227,2025-01-02 03:32:27.276193,PH
2363,5,1058.7481689453125,2025-01-02 03:32:27.588007,TDS
2364,3,16.75,2025-01-02 03:42:28.158107,Temp
2365,4,7.6301398277282715,2025-01-02 03:42:28.403513,PH
2366,5,1049.849609375,2025-01-02 03:42:28.778415,TDS
2367,3,16.75,2025-01-02 03:52:29.181922,Temp
2368,4,7.632119178771973,2025-01-02 03:52:29.405708,PH
2369,5,1063.5684814453125,2025-01-02 03:52:29.627685,TDS
2370,3,16.75,2025-01-02 04:02:30.198036,Temp
2371,4,7.6367974281311035,2025-01-02 04:02:30.443651,PH
2372,5,1080.9505615234375,2025-01-02 04:02:30.689395,TDS
2373,3,16.75,2025-01-02 04:12:31.344564,Temp
2374,4,7.625011444091797,2025-01-02 04:12:31.683967,PH
2375,5,1095.044921875,2025-01-02 04:12:32.059065,TDS
2376,3,16.75,2025-01-02 04:22:32.414269,Temp
2377,4,7.61412525177002,2025-01-02 04:22:32.714723,PH
2378,5,1076.05712890625,2025-01-02 04:22:33.019,TDS
2379,3,16.75,2025-01-02 04:32:33.628017,Temp
2380,4,7.605398178100586,2025-01-02 04:32:33.975366,PH
2381,5,1066.3321533203125,2025-01-02 04:32:34.211614,TDS
2382,3,16.75,2025-01-02 04:42:34.666888,Temp
2383,4,7.5917229652404785,2025-01-02 04:42:34.894964,PH
2384,5,1055.3175048828125,2025-01-02 04:42:35.130403,TDS
2385,3,16.75,2025-01-02 04:52:35.693196,Temp
2386,4,7.5922627449035645,2025-01-02 04:52:35.982728,PH
2387,5,1078.1517333984375,2025-01-02 04:52:36.467885,TDS
2388,3,16.75,2025-01-02 05:02:36.951002,Temp
2389,4,7.5795769691467285,2025-01-02 05:02:37.233285,PH
2390,5,1092.9200439453125,2025-01-02 05:02:37.574638,TDS
2391,3,16.75,2025-01-02 05:12:38.00472,Temp
2392,4,7.569950580596924,2025-01-02 05:12:38.283823,PH
2393,5,1078.8507080078125,2025-01-02 05:12:38.65507,TDS
2394,3,16.75,2025-01-02 05:22:39.225091,Temp
2395,4,7.57148027420044,2025-01-02 05:22:39.548338,PH
2396,5,1062.878662109375,2025-01-02 05:22:39.871138,TDS
2397,3,16.75,2025-01-02 05:32:40.457115,Temp
2398,4,7.562573432922363,2025-01-02 05:32:40.815222,PH
2399,5,1082.3524169921875,2025-01-02 05:32:41.213972,TDS
2400,3,16.75,2025-01-02 05:42:41.491409,Temp
2401,4,7.56032371520996,2025-01-02 05:42:41.744054,PH
2402,5,1074.662841796875,2025-01-02 05:42:42.112017,TDS
2403,3,16.75,2025-01-02 05:52:42.533752,Temp
2404,4,7.55933427810669,2025-01-02 05:52:42.790546,PH
2405,5,1088.6815185546875,2025-01-02 05:52:43.091278,TDS
2406,3,16.75,2025-01-02 06:02:43.562434,Temp
2407,4,7.562932968139648,2025-01-02 06:02:43.928968,PH
2408,5,1074.662841796875,2025-01-02 06:02:44.172101,TDS
2409,3,16.6875,2025-01-02 06:12:44.716697,Temp
2410,4,7.564372539520264,2025-01-02 06:12:44.977224,PH
2411,5,1060.8115234375,2025-01-02 06:12:45.219943,TDS
2412,3,16.75,2025-01-02 06:22:45.808214,Temp
2413,4,7.553576469421387,2025-01-02 06:22:46.05277,PH
2414,5,1066.3321533203125,2025-01-02 06:22:46.278082,TDS
2415,3,16.75,2025-01-02 06:32:46.847974,Temp
2416,4,7.556185245513916,2025-01-02 06:32:47.081376,PH
2417,5,1074.662841796875,2025-01-02 06:32:47.302656,TDS
2418,3,16.75,2025-01-02 06:42:47.858944,Temp
2419,4,7.556814670562744,2025-01-02 06:42:48.079445,PH
2420,5,1085.8643798828125,2025-01-02 06:42:48.368058,TDS
2421,3,16.75,2025-01-02 06:52:48.987087,Temp
2422,4,7.564282417297363,2025-01-02 06:52:49.216795,PH
2423,5,1071.8792724609375,2025-01-02 06:52:49.432291,TDS
2424,3,16.75,2025-01-02 07:02:50.007773,Temp
2425,4,7.55915403366089,2025-01-02 07:02:50.357316,PH
2426,5,1100.0179443359375,2025-01-02 07:02:50.855756,TDS
2427,3,16.75,2025-01-02 07:12:51.084467,Temp
2428,4,7.55870485305786,2025-01-02 07:12:51.31732,PH
2429,5,1100.72998046875,2025-01-02 07:12:51.548127,TDS
2430,3,16.75,2025-01-02 07:22:52.105666,Temp
2431,4,7.553486347198486,2025-01-02 07:22:52.329081,PH
2432,5,1090.0926513671875,2025-01-02 07:22:52.576109,TDS
2433,3,16.75,2025-01-02 07:32:53.142169,Temp
2434,4,7.564462661743164,2025-01-02 07:32:53.375741,PH
2435,5,1060.123291015625,2025-01-02 07:32:53.626796,TDS
2436,3,16.75,2025-01-02 07:42:54.173432,Temp
2437,4,7.564462661743164,2025-01-02 07:42:54.400069,PH
2438,5,1071.8792724609375,2025-01-02 07:42:54.65416,TDS
2439,3,16.75,2025-01-02 07:52:55.190021,Temp
2440,4,7.570220470428467,2025-01-02 07:52:55.42893,PH
2441,5,1061.5001220703125,2025-01-02 07:52:55.661625,TDS
2442,3,16.75,2025-01-02 08:02:56.223988,Temp
2443,4,7.563202857971191,2025-01-02 08:02:56.502561,PH
2444,5,1063.5684814453125,2025-01-02 08:02:56.762362,TDS
2445,3,16.75,2025-01-02 08:12:57.261089,Temp
2446,4,7.56581163406372,2025-01-02 08:12:57.504863,PH
2447,5,1078.1517333984375,2025-01-02 08:12:57.823164,TDS
2448,3,16.75,2025-01-02 08:22:58.288889,Temp
2449,4,7.568150997161865,2025-01-02 08:22:58.527318,PH
2450,5,1060.123291015625,2025-01-02 08:22:58.761088,TDS
2451,3,16.75,2025-01-02 08:32:59.327978,Temp
2452,4,7.577418327331543,2025-01-02 08:32:59.57934,PH
2453,5,1060.123291015625,2025-01-02 08:32:59.805064,TDS
2454,3,16.75,2025-01-02 08:43:00.363322,Temp
2455,4,7.578227996826172,2025-01-02 08:43:00.605952,PH
2456,5,1067.0240478515625,2025-01-02 08:43:00.924386,TDS
2457,3,16.75,2025-01-02 08:53:01.384362,Temp
2458,4,7.588933944702148,2025-01-02 08:53:01.627249,PH
2459,5,1069.102294921875,2025-01-02 08:53:01.873087,TDS
2460,3,16.75,2025-01-02 09:03:02.421565,Temp
2461,4,7.598830699920654,2025-01-02 09:03:02.67081,PH
2462,5,1089.386962890625,2025-01-02 09:03:02.945279,TDS
2463,3,16.8125,2025-01-02 09:13:03.456849,Temp
2464,4,7.826361179351807,2025-01-02 09:13:03.699688,PH
2465,5,1083.053955078125,2025-01-02 09:13:03.926182,TDS
2466,3,16.75,2025-01-02 09:23:04.488429,Temp
2467,4,7.828070163726807,2025-01-02 09:23:04.72785,PH
2468,5,1083.7559814453125,2025-01-02 09:23:04.949219,TDS
2469,3,16.75,2025-01-02 09:33:05.518329,Temp
2470,4,7.818623065948486,2025-01-02 09:33:05.739233,PH
2471,5,1064.949462890625,2025-01-02 09:33:05.964917,TDS
2472,3,16.75,2025-01-02 09:43:06.534666,Temp
2473,4,7.815654754638672,2025-01-02 09:43:06.772792,PH
2474,5,1072.5745849609375,2025-01-02 09:43:06.993305,TDS
2475,3,16.75,2025-01-02 09:53:07.561583,Temp
2476,4,7.8152947425842285,2025-01-02 09:53:07.809095,PH
2477,5,1053.9481201171875,2025-01-02 09:53:08.042019,TDS
2478,3,16.8125,2025-01-02 10:03:08.726021,Temp
2479,4,7.8274407386779785,2025-01-02 10:03:09.07538,PH
2480,5,1083.7559814453125,2025-01-02 10:03:09.450227,TDS
2481,3,16.8125,2025-01-02 10:13:09.871706,Temp
2482,4,7.611965656280518,2025-01-02 10:13:10.195569,PH
2483,5,1076.7548828125,2025-01-02 10:13:10.434225,TDS
2484,3,16.75,2025-01-02 10:23:10.997124,Temp
2485,4,7.6022491455078125,2025-01-02 10:23:11.216432,PH
2486,5,1101.442626953125,2025-01-02 10:23:11.442349,TDS
2487,3,16.8125,2025-01-02 10:33:12.012262,Temp
2488,4,7.609356880187988,2025-01-02 10:33:12.241765,PH
2489,5,1074.662841796875,2025-01-02 10:33:12.465809,TDS
2490,3,16.75,2025-01-02 10:43:13.033299,Temp
2491,4,7.61583423614502,2025-01-02 10:43:13.283063,PH
2492,5,1078.1517333984375,2025-01-02 10:43:13.570392,TDS
2493,3,16.8125,2025-01-02 10:53:14.049604,Temp
2494,4,7.6197028160095215,2025-01-02 10:53:14.306685,PH
2495,5,1080.9505615234375,2025-01-02 10:53:14.535923,TDS
2496,3,16.8125,2025-01-02 11:03:15.203567,Temp
2497,4,7.619973182678223,2025-01-02 11:03:15.447983,PH
2498,5,1094.336181640625,2025-01-02 11:03:15.673816,TDS
2499,3,16.8125,2025-01-02 11:13:16.2249,Temp
2500,4,7.6313090324401855,2025-01-02 11:13:16.461602,PH
2501,5,1063.5684814453125,2025-01-02 11:13:16.708397,TDS
2502,3,16.8125,2025-01-02 11:23:17.418397,Temp
2503,4,7.63346815109253,2025-01-02 11:23:17.643732,PH
2504,5,1076.05712890625,2025-01-02 11:23:17.890793,TDS
2505,3,16.8125,2025-01-02 11:33:18.437055,Temp
2506,4,7.621682167053223,2025-01-02 11:33:18.66645,PH
2507,5,1064.949462890625,2025-01-02 11:33:18.88601,TDS
2508,3,16.8125,2025-01-02 11:43:19.464773,Temp
2509,4,7.624111652374268,2025-01-02 11:43:19.688146,PH
2510,5,1056.0028076171875,2025-01-02 11:43:19.920588,TDS
2511,3,16.8125,2025-01-02 11:53:20.478012,Temp
2512,4,7.625370979309082,2025-01-02 11:53:20.705163,PH
2513,5,1069.102294921875,2025-01-02 11:53:20.962965,TDS
2514,3,16.8125,2025-01-02 12:03:21.491631,Temp
2515,4,7.61115598678589,2025-01-02 12:03:21.715481,PH
2516,5,1067.7164306640625,2025-01-02 12:03:21.941186,TDS
2517,3,16.8125,2025-01-02 12:13:22.517313,Temp
2518,4,7.6091766357421875,2025-01-02 12:13:22.752792,PH
2519,5,1052.580078125,2025-01-02 12:13:22.985734,TDS
2520,3,16.8125,2025-01-02 12:23:23.530684,Temp
2521,4,7.620243072509766,2025-01-02 12:23:23.870149,PH
2522,5,1074.662841796875,2025-01-02 12:23:24.106816,TDS
2523,3,16.8125,2025-01-02 12:33:24.547341,Temp
2524,4,7.610256671905518,2025-01-02 12:33:24.925844,PH
2525,5,1067.0240478515625,2025-01-02 12:33:25.180095,TDS
2526,3,16.8125,2025-01-02 12:43:25.66396,Temp
2527,4,7.617543697357178,2025-01-02 12:43:25.899738,PH
2528,5,1074.662841796875,2025-01-02 12:43:26.123767,TDS
2529,3,16.8125,2025-01-02 12:53:26.669833,Temp
2530,4,7.618173599243164,2025-01-02 12:53:26.914274,PH
2531,5,1075.3597412109375,2025-01-02 12:53:27.153915,TDS
2532,3,16.8125,2025-01-02 13:03:27.68814,Temp
2533,4,7.617633819580078,2025-01-02 13:03:27.938849,PH
2534,5,1078.1517333984375,2025-01-02 13:03:28.183363,TDS
2535,3,16.875,2025-01-02 13:13:28.840569,Temp
2536,4,7.608996868133545,2025-01-02 13:13:29.075067,PH
2537,5,1082.3524169921875,2025-01-02 13:13:29.307026,TDS
2538,3,16.875,2025-01-02 13:23:29.89121,Temp
2539,4,7.59577178955078,2025-01-02 13:23:30.139599,PH
2540,5,1059.435546875,2025-01-02 13:23:30.375712,TDS
2541,3,16.875,2025-01-02 13:33:30.925885,Temp
2542,4,7.593252182006836,2025-01-02 13:33:31.167907,PH
2543,5,1087.9766845703125,2025-01-02 13:33:31.491195,TDS
2544,3,16.875,2025-01-02 13:43:31.953265,Temp
2545,4,7.598110675811768,2025-01-02 13:43:32.187436,PH
2546,5,1058.7481689453125,2025-01-02 13:43:32.42721,TDS
2547,3,16.875,2025-01-02 13:53:32.977275,Temp
2548,4,7.591992378234863,2025-01-02 13:53:33.200567,PH
2549,5,1080.2501220703125,2025-01-02 13:53:33.423779,TDS
2550,3,16.875,2025-01-02 14:03:34.044851,Temp
2551,4,7.592082500457764,2025-01-02 14:03:34.274727,PH
2552,5,1061.5001220703125,2025-01-02 14:03:34.507339,TDS
2553,3,16.875,2025-01-02 14:13:35.076461,Temp
2554,4,7.5931620597839355,2025-01-02 14:13:35.322218,PH
2555,5,1080.2501220703125,2025-01-02 14:13:35.638107,TDS
2556,3,16.875,2025-01-02 14:23:36.116293,Temp
2557,4,7.822491645812988,2025-01-02 14:23:36.435015,PH
2558,5,1078.1517333984375,2025-01-02 14:23:36.724569,TDS
2559,3,16.875,2025-01-02 14:33:37.220848,Temp
2560,4,7.825640678405762,2025-01-02 14:33:37.549596,PH
2561,5,1060.123291015625,2025-01-02 14:33:37.77379,TDS
2562,3,16.875,2025-01-02 14:43:38.242332,Temp
2563,4,7.837067127227783,2025-01-02 14:43:38.492887,PH
2564,5,1073.96630859375,2025-01-02 14:43:38.743597,TDS
2565,3,16.875,2025-01-02 14:53:39.277791,Temp
2566,4,7.846603870391846,2025-01-02 14:53:39.655054,PH
2567,5,1068.4091796875,2025-01-02 14:53:39.90733,TDS
2568,3,16.875,2025-01-02 15:03:40.298457,Temp
2569,4,7.8463335037231445,2025-01-02 15:03:40.742119,PH
2570,5,1105.01171875,2025-01-02 15:03:41.079432,TDS
2571,3,16.875,2025-01-02 15:13:41.442013,Temp
2572,4,7.83301830291748,2025-01-02 15:13:41.679804,PH
2573,5,1069.102294921875,2025-01-02 15:13:42.035722,TDS
2574,3,16.875,2025-01-02 15:23:42.513821,Temp
2575,4,7.845074653625488,2025-01-02 15:23:42.768237,PH
2576,5,1084.4583740234375,2025-01-02 15:23:43.022119,TDS
2577,3,16.875,2025-01-02 15:33:43.544717,Temp
2578,4,7.617003917694092,2025-01-02 15:33:43.782824,PH
2579,5,1061.5001220703125,2025-01-02 15:33:44.011651,TDS
2580,3,16.8125,2025-01-02 15:43:44.572061,Temp
2581,4,7.6197028160095215,2025-01-02 15:43:44.801446,PH
2582,5,1047.1256103515625,2025-01-02 15:43:45.064573,TDS
2583,3,16.875,2025-01-02 15:53:45.594825,Temp
2584,4,7.6210527420043945,2025-01-02 15:53:45.845807,PH
2585,5,1079.5501708984375,2025-01-02 15:53:46.086129,TDS
2586,3,16.875,2025-01-02 16:03:46.636186,Temp
2587,4,7.625461101531982,2025-01-02 16:03:46.935188,PH
2588,5,1073.96630859375,2025-01-02 16:03:47.16666,TDS
2589,3,16.875,2025-01-02 16:13:47.67796,Temp
2590,4,7.62995958328247,2025-01-02 16:13:47.925487,PH
2591,5,1088.6815185546875,2025-01-02 16:13:48.165831,TDS
2592,3,16.8125,2025-01-02 16:23:48.711211,Temp
2593,4,7.84867286682129,2025-01-02 16:23:48.963276,PH
2594,5,1070.489990234375,2025-01-02 16:23:49.321293,TDS
2595,3,16.875,2025-01-02 16:33:49.748555,Temp
2596,4,7.856680393218994,2025-01-02 16:33:50.177807,PH
2597,5,1064.2587890625,2025-01-02 16:33:50.40926,TDS
2598,3,16.8125,2025-01-02 16:43:50.911504,Temp
2599,4,7.62798023223877,2025-01-02 16:43:51.149288,PH
2600,5,1074.662841796875,2025-01-02 16:43:51.483372,TDS
2601,3,16.8125,2025-01-02 16:53:52.011381,Temp
2602,4,7.85703992843628,2025-01-02 16:53:52.416672,PH
2603,5,1059.435546875,2025-01-02 16:53:52.987512,TDS
2604,3,16.8125,2025-01-02 17:03:53.149165,Temp
2605,4,7.865407466888428,2025-01-02 17:03:53.45771,PH
2606,5,1071.8792724609375,2025-01-02 17:03:53.822748,TDS
2607,3,16.875,2025-01-02 17:13:54.229172,Temp
2608,4,7.857669353485107,2025-01-02 17:13:54.470751,PH
2609,5,1060.123291015625,2025-01-02 17:13:54.723719,TDS
2610,3,16.875,2025-01-02 17:23:55.250192,Temp
2611,4,7.855780124664307,2025-01-02 17:23:55.496217,PH
2612,5,1095.044921875,2025-01-02 17:23:55.965229,TDS
2613,3,16.875,2025-01-02 17:33:56.288065,Temp
2614,4,7.85254192352295,2025-01-02 17:33:56.631397,PH
2615,5,1058.0611572265625,2025-01-02 17:33:56.927565,TDS
2616,3,16.8125,2025-01-02 17:43:57.40818,Temp
2617,4,7.85901927947998,2025-01-02 17:43:57.652075,PH
2618,5,1089.386962890625,2025-01-02 17:43:58.050982,TDS
2619,3,16.8125,2025-01-02 17:53:58.421774,Temp
2620,4,7.8448944091796875,2025-01-02 17:53:58.659027,PH
2621,5,1060.123291015625,2025-01-02 17:53:58.899689,TDS
2622,3,16.875,2025-01-02 18:03:59.514875,Temp
2623,4,7.856500148773193,2025-01-02 18:03:59.757756,PH
2624,5,1080.2501220703125,2025-01-02 18:04:00.101906,TDS
2625,3,16.8125,2025-01-02 18:14:00.553995,Temp
2626,4,7.85991907119751,2025-01-02 18:14:00.954542,PH
2627,5,1060.123291015625,2025-01-02 18:14:01.298344,TDS
2628,3,16.8125,2025-01-02 18:24:01.675404,Temp
2629,4,7.85722017288208,2025-01-02 18:24:02.005992,PH
2630,5,1056.0028076171875,2025-01-02 18:24:02.256985,TDS
2631,3,16.875,2025-01-02 18:34:02.738976,Temp
2632,4,7.853981018066406,2025-01-02 18:34:03.152975,PH
2633,5,1066.3321533203125,2025-01-02 18:34:03.40713,TDS
2634,3,16.875,2025-01-02 18:44:03.874333,Temp
2635,4,7.866936683654785,2025-01-02 18:44:04.142291,PH
2636,5,1072.5745849609375,2025-01-02 18:44:04.37928,TDS
2637,3,16.8125,2025-01-02 18:54:04.948745,Temp
2638,4,7.875933647155762,2025-01-02 18:54:05.205962,PH
2639,5,1076.05712890625,2025-01-02 18:54:05.500959,TDS
2640,3,16.875,2025-01-02 19:04:05.975495,Temp
2641,4,7.865407466888428,2025-01-02 19:04:06.216339,PH
2642,5,1070.489990234375,2025-01-02 19:04:06.474084,TDS
2643,3,16.875,2025-01-02 19:14:07.009475,Temp
2644,4,7.86918592453003,2025-01-02 19:14:07.256652,PH
2645,5,1080.2501220703125,2025-01-02 19:14:07.586436,TDS
2646,3,16.8125,2025-01-02 19:24:08.041484,Temp
2647,4,7.85883903503418,2025-01-02 19:24:08.270434,PH
2648,5,1069.102294921875,2025-01-02 19:24:08.527307,TDS
2649,3,16.8125,2025-01-02 19:34:09.073327,Temp
2650,4,7.8687357902526855,2025-01-02 19:34:09.401716,PH
2651,5,1062.189208984375,2025-01-02 19:34:09.639097,TDS
2652,3,16.875,2025-01-02 19:44:10.192124,Temp
2653,4,7.87584352493286,2025-01-02 19:44:10.42825,PH
2654,5,1038.31787109375,2025-01-02 19:44:10.798383,TDS
2655,3,16.8125,2025-01-02 19:54:11.243399,Temp
2656,4,7.874493598937988,2025-01-02 19:54:11.604311,PH
2657,5,1089.386962890625,2025-01-02 19:54:12.062483,TDS
2658,3,16.8125,2025-01-02 20:04:12.59332,Temp
2659,4,7.658839225769043,2025-01-02 20:04:12.997273,PH
2660,5,1082.3524169921875,2025-01-02 20:04:13.266813,TDS
2661,3,16.8125,2025-01-02 20:14:13.753169,Temp
2662,4,7.654610633850098,2025-01-02 20:14:14.095802,PH
2663,5,1060.123291015625,2025-01-02 20:14:14.471557,TDS
2664,3,16.875,2025-01-02 20:24:14.872797,Temp
2665,4,7.64939260482788,2025-01-02 20:24:15.105505,PH
2666,5,1068.4091796875,2025-01-02 20:24:15.329616,TDS
2667,3,16.8125,2025-01-02 20:34:15.931905,Temp
2668,4,7.6473236083984375,2025-01-02 20:34:16.165494,PH
2669,5,1061.5001220703125,2025-01-02 20:34:16.397895,TDS
2670,3,16.8125,2025-01-02 20:44:16.960862,Temp
2671,4,7.649122714996338,2025-01-02 20:44:17.192695,PH
2672,5,1082.3524169921875,2025-01-02 20:44:17.417456,TDS
2673,3,16.8125,2025-01-02 20:54:18.044477,Temp
2674,4,7.64570426940918,2025-01-02 20:54:18.298785,PH
2675,5,1060.123291015625,2025-01-02 20:54:18.537492,TDS
2676,3,16.8125,2025-01-02 21:04:19.084712,Temp
2677,4,7.631128787994385,2025-01-02 21:04:19.314172,PH
2678,5,1055.3175048828125,2025-01-02 21:04:19.547208,TDS
2679,3,16.8125,2025-01-02 21:14:20.098391,Temp
2680,4,7.63004970550537,2025-01-02 21:14:20.455376,PH
2681,5,1056.6884765625,2025-01-02 21:14:20.815418,TDS
2682,3,16.875,2025-01-02 21:24:21.140053,Temp
2683,4,7.61502456665039,2025-01-02 21:24:21.604079,PH
2684,5,1071.8792724609375,2025-01-02 21:24:21.845068,TDS
2685,3,16.8125,2025-01-02 21:34:22.360223,Temp
2686,4,7.607107639312744,2025-01-02 21:34:22.655172,PH
2687,5,1049.16796875,2025-01-02 21:34:23.062209,TDS
2688,3,16.8125,2025-01-02 21:44:23.432196,Temp
2689,4,7.616284370422363,2025-01-02 21:44:23.695734,PH
2690,5,1069.7958984375,2025-01-02 21:44:24.103477,TDS
2691,3,16.8125,2025-01-02 21:54:24.58894,Temp
2692,4,7.614664554595947,2025-01-02 21:54:24.954569,PH
2693,5,1058.0611572265625,2025-01-02 21:54:25.191876,TDS
2694,3,16.8125,2025-01-02 22:04:25.746938,Temp
2695,4,7.600450038909912,2025-01-02 22:04:26.215243,PH
2696,5,1069.7958984375,2025-01-02 22:04:26.47225,TDS
2697,3,16.8125,2025-01-02 22:14:26.871075,Temp
2698,4,7.6025190353393555,2025-01-02 22:14:27.185342,PH
2699,5,1071.1844482421875,2025-01-02 22:14:27.41915,TDS
2700,3,16.8125,2025-01-02 22:24:27.97456,Temp
2701,4,7.589923858642578,2025-01-02 22:24:28.385205,PH
2702,5,1076.05712890625,2025-01-02 22:24:28.726165,TDS
2703,3,16.8125,2025-01-02 22:34:29.082273,Temp
2704,4,7.577328205108643,2025-01-02 22:34:29.435802,PH
2705,5,1038.992919921875,2025-01-02 22:34:29.748948,TDS
2706,3,16.8125,2025-01-02 22:44:30.13114,Temp
2707,4,7.565362453460693,2025-01-02 22:44:30.4779,PH
2708,5,1043.0518798828125,2025-01-02 22:44:30.885156,TDS
2709,3,16.8125,2025-01-02 22:54:31.163418,Temp
2710,4,7.569500923156738,2025-01-02 22:54:31.41485,PH
2711,5,1064.949462890625,2025-01-02 22:54:31.810704,TDS
2712,3,16.875,2025-01-02 23:04:32.202131,Temp
2713,4,7.35078763961792,2025-01-02 23:04:32.545915,PH
2714,5,1076.05712890625,2025-01-02 23:04:32.967269,TDS
2715,3,16.8125,2025-01-02 23:14:33.392584,Temp
2716,4,7.344399452209473,2025-01-02 23:14:33.730259,PH
2717,5,1066.3321533203125,2025-01-02 23:14:33.966772,TDS
2718,3,16.8125,2025-01-02 23:24:34.584246,Temp
2719,4,7.57336950302124,2025-01-02 23:24:34.885406,PH
2720,5,1060.8115234375,2025-01-02 23:24:35.256094,TDS
2721,3,16.8125,2025-01-02 23:34:35.617056,Temp
2722,4,7.573729038238525,2025-01-02 23:34:35.849362,PH
2723,5,1062.878662109375,2025-01-02 23:34:36.076145,TDS
2724,3,16.8125,2025-01-02 23:44:36.644466,Temp
2725,4,7.56680154800415,2025-01-02 23:44:36.941217,PH
2726,5,1053.9481201171875,2025-01-02 23:44:37.229393,TDS
2727,3,16.8125,2025-01-02 23:54:37.680864,Temp
2728,4,7.563292980194092,2025-01-02 23:54:37.905746,PH
2729,5,1067.7164306640625,2025-01-02 23:54:38.142772,TDS
2730,3,16.8125,2025-01-03 00:04:38.696274,Temp
2731,4,7.556365489959717,2025-01-03 00:04:38.926707,PH
2732,5,1047.1256103515625,2025-01-03 00:04:39.205221,TDS
2733,3,16.8125,2025-01-03 00:14:39.817657,Temp
2734,4,7.568421363830566,2025-01-03 00:14:40.123917,PH
2735,5,1069.102294921875,2025-01-03 00:14:40.473583,TDS
2736,3,16.8125,2025-01-03 00:24:40.966613,Temp
2737,4,7.561043739318848,2025-01-03 00:24:41.302878,PH
2738,5,1047.1256103515625,2025-01-03 00:24:41.556845,TDS
2739,3,16.8125,2025-01-03 00:34:42.103053,Temp
2740,4,7.574718952178955,2025-01-03 00:34:42.505238,PH
2741,5,1072.5745849609375,2025-01-03 00:34:42.786166,TDS
2742,3,16.8125,2025-01-03 00:44:43.187126,Temp
2743,4,7.574808597564697,2025-01-03 00:44:43.433002,PH
2744,5,1047.1256103515625,2025-01-03 00:44:43.675779,TDS
2745,3,16.8125,2025-01-03 00:54:44.216094,Temp
2746,4,7.580386638641357,2025-01-03 00:54:44.586459,PH
2747,5,1060.8115234375,2025-01-03 00:54:44.931481,TDS
2748,3,16.8125,2025-01-03 01:04:45.229728,Temp
2749,4,7.58623456954956,2025-01-03 01:04:45.682014,PH
2750,5,1073.96630859375,2025-01-03 01:04:46.091168,TDS
